sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
55919535,6566.55,4.4968,-0.1629,-0.3418,29.9969,533.88
55919553,6569.88,5.3121,-0.1504,-0.5827,21.4784,132.63
55919555,5728.58,4.4264,-0.0014,-0.0113,3.4652,76.35
55919558,5558.73,4.5766,-0.0465,-0.0848,1.1436,83.98
55919564,5601.5,4.4681,-0.0107,-0.0425,3.3971,116.97
55919586,5231.05,4.5589,-0.0646,-0.0204,5.2897,96.64
55919599,5707.9,4.309,-0.5831,-0.4554,2.3452,84.89
55919619,6004.11,4.5088,0.1992,0.1371,4.5246,128.65
55919653,5799.07,4.207,-0.8148,-0.7012,4.4696,231.78
55919720,5328.23,4.5122,-0.0581,-0.104,4.8877,72.7
55919760,5079.15,4.6579,-0.089,-0.0852,6.386,419.8
55919815,5619.68,4.2927,-0.2403,-0.2476,2.7506,67.1
55919832,4983.35,4.5944,-0.1274,-0.0912,6.5196,144.3
55919861,5660.66,4.4858,0.1039,0.1063,2.8018,314.98
55919864,5541.25,4.3172,-0.0242,-0.0541,4.4597,74.65
55919887,5200.42,4.6695,-0.0532,-0.0045,5.3673,152.03
55919971,5647.56,4.0045,-0.4216,-0.3252,4.5254,113.17
55919974,4933.74,4.6461,0.127,0.1321,6.2565,147.7
55920043,6431.35,4.086,-0.2183,-0.3433,14.5686,791.6
55920094,6178.81,3.9653,-0.3155,-0.386,11.0736,755.33
55920135,5377.49,4.5302,-0.4592,-0.3313,3.4425,120.3
55920173,6048.8,4.5505,0.0326,0.0275,6.797,83.6
55920204,5407.8,4.073,0.1913,0.2651,5.5518,118.4
55920235,5672.43,4.5383,0.3548,0.2978,4.3026,300.36
55920262,5501.54,4.2619,-0.968,-0.6045,4.9011,132.6
55920277,5784.6,4.2219,-0.3777,-0.3897,5.4878,113.86
55920282,5952.22,4.4323,-0.2214,-0.22,2.5443,152.06
55920309,5540.69,4.5812,0.0034,0.1288,5.6306,171.2
55920357,6355.1,4.1287,-0.1691,-0.3065,9.1608,898.11
55920375,4996.09,4.6507,-0.0272,-0.1031,7.0369,192.74
55920376,4830.74,4.5374,0.0419,0.093,6.1514,195.43
55920431,6510.53,4.821,-0.6404,-1.0316,29.9973,68.75
55920447,6156.76,4.5303,-0.2382,-0.3546,9.7183,224.14
55920451,5646.29,4.4938,0.4619,0.3482,4.999,121.51
55920466,5546.21,4.4896,-0.1642,0.0127,3.5707,126.61
55920471,5202.3,4.4299,-0.1985,-0.1118,10.1207,65.14
55920473,4877.82,4.6379,-0.1442,0.0256,2.9437,448.73
55920483,5610.82,4.5513,-0.0276,0.0075,2.7336,153.59
55920537,5823.13,4.293,-0.5964,-0.464,2.069,75.41
55920558,5917.87,4.3478,-0.0207,-0.0473,4.546,120.62
55920612,5860.72,4.1885,-0.1374,-0.151,2.0155,86.05
55920708,5985.47,4.0607,-0.287,-0.2338,7.7373,183.48
55920710,5192.43,4.7941,-1.4517,-1.5607,8.7036,218.38
55920723,6314.5,4.6315,-0.0418,-0.1423,9.2999,135.88
55920763,5136.64,4.6359,0.2183,0.3051,3.9066,171.04
55920788,5338.61,4.7113,0.0722,0.0735,7.2009,938.69
55920793,5864.53,4.3189,-0.201,-0.2404,4.9113,137.71
55920817,6343.41,4.6726,-0.2646,-0.3148,1.606,109.78
55920836,5383.66,4.5449,-0.084,0.0566,4.0818,109.2
55920849,5546.28,4.4483,-0.291,-0.1888,2.2287,142.9
55920868,4795.47,4.456,-0.0564,0.0065,6.1193,85.94
55920870,5032.27,4.5125,-0.1133,-0.1067,6.9231,89.99
55920883,5638.95,4.1807,-0.6132,-0.2797,13.2843,146.07
55920899,4639.8,4.2166,0.1866,0.2332,6.1388,134.1
55920907,5238.23,4.6051,-0.3989,-0.167,14.4463,122.22
55920929,6101.84,4.4123,0.2202,0.0577,5.7339,102.12
55921016,5346.22,4.5381,-0.503,-0.3128,1.1867,74.48
55921066,6072.69,4.6034,-0.0522,-0.2194,7.2747,96.6
55921188,5937.03,4.1005,-0.4811,-0.443,5.2554,100.93
55921252,5895.59,4.1744,-0.2211,-0.2072,4.8117,99.48
55921256,5365.05,4.0062,-1.4211,-2.016,13.8495,266.48
55921267,5477.75,4.5693,-0.1314,-0.0139,4.8917,126.61
55921378,5422.73,4.5946,0.2365,0.2609,5.1557,197.44
55921390,6024.52,4.3588,0.2773,0.2367,2.9018,132.68
55921407,5146.65,4.4818,-0.4276,-0.3271,2.8339,75.37
55921437,5173.47,3.7912,-0.4069,-0.1662,29.9375,351.7
55921442,5802.2,4.4303,-0.5267,-0.4294,6.6885,84.02
55921457,6244.52,4.2514,-0.1439,-0.2268,12.3518,522.02
55921470,6378.64,4.2787,-0.3959,-0.5304,27.2658,84.62
55921484,5385.57,4.3442,-0.5205,-0.4245,4.0236,166.77
55921504,5855.85,4.3478,-0.3334,-0.2661,4.041,96.56
55921541,5781.17,4.3807,-0.684,-0.5994,1.4918,113.26
55921556,5686.44,4.6432,0.1563,0.1307,5.7896,128.14
55921563,5092.08,4.5898,-0.0011,0.0483,6.32,336.73
55921612,5396.45,4.257,-1.1932,-0.805,2.6981,103.97
55921613,6057.59,4.1786,-0.0896,-0.1799,9.1079,187.12
55921614,5402.07,4.2011,-0.4993,-0.1417,6.0956,109.53
55921620,5235.39,4.4687,-0.1833,-0.1197,5.7842,156.97
55921649,6103.71,4.4691,-0.1821,-0.2518,6.2422,198.67
55921678,5702.32,4.0403,0.152,0.1713,7.4033,217.2
55921697,5321.04,4.5035,-0.3342,-0.1491,5.9389,61.86
55921698,5192.96,4.7392,0.0277,-0.0312,8.7965,134.39
55921715,5937.68,4.228,-0.3399,-0.2663,3.2912,163.14
55921759,5350.96,4.6191,-0.5655,-0.2392,1.7452,128.15
55921778,5685.84,4.3969,-0.2786,-0.2603,5.9129,139.12
55921802,5121.05,4.5916,0.3105,0.3185,5.6528,72.44
55921852,5677.13,4.4793,-0.2839,-0.226,0.6855,73.09
55921854,6081.38,4.0324,-0.0018,-0.0943,8.4447,104.29
55921862,5731.61,4.2741,-0.5821,-0.5596,2.3127,102.18
55921867,5435.41,4.5661,-0.1847,-0.119,6.3391,558.81
55921908,5843.77,4.5494,-0.0005,-0.1017,5.828,169.91
55921910,6522.41,4.617,0.1281,0.0052,10.4289,84.46
55921919,5529.25,4.6874,0.2767,0.2523,5.1097,123.79
55921976,6200.06,4.1503,-0.175,-0.2598,10.3059,81.96
55921990,5055.52,4.711,0.1439,0.1859,6.0401,119.92
55921992,5707.01,4.4489,0.3707,0.2378,7.3833,145.66
55922014,5713.52,4.5942,-0.3526,-0.3037,5.3984,77.1
55922016,5655.5,4.5589,0.1688,0.1388,6.0565,122.75
55922034,5911.32,4.625,0.0681,-0.0507,5.7947,128.63
55922041,5819.13,4.4564,-0.1258,-0.1103,6.5862,253.61
55922065,5611.97,4.4096,0.2574,0.2035,6.4918,72.78
55922099,5753.86,4.695,-0.0041,0.0032,4.6921,108.07
55922105,5973.06,4.0785,-0.173,-0.1891,8.311,95.61
55922134,5938.87,4.3932,0.2702,0.1577,6.8269,129.43
55922553,5628.1,4.2542,0.0128,-0.0047,3.3112,131.41
55922772,5918.48,4.1568,-0.5501,-0.5644,7.7695,125.94
55922837,4977.77,4.6631,0.0416,0.0543,5.8795,67.94
55922892,5463.45,4.634,-0.235,-0.0864,2.954,116.21
55923101,6028.31,4.0141,-0.2244,-0.3014,8.1957,113.69
55923186,6181.01,4.4226,-0.3311,-0.4088,9.356,264.8
55923187,5902.93,4.1725,-0.2581,-0.3169,8.8576,158.12
55923689,6039.62,4.3134,-0.2621,-0.2957,12.5288,97.49
55923746,5168.59,4.6118,0.15,0.1437,2.5372,149.12
55924227,6105.01,4.5458,-0.297,-0.2716,29.9964,136.31
55924302,5736.67,4.6817,0.2971,0.2661,5.3256,121.81
55924436,5997.87,4.38,-0.0773,-0.236,6.2754,199.57
55924506,5308.78,4.1988,0.0349,0.0683,29.9972,107.6
55925893,5971.35,4.519,0.3401,0.0968,6.5695,74.37
55925922,5593.44,4.5487,-0.0534,-0.053,26.2013,99.41
55925980,6837.57,4.3713,-0.423,-0.3925,29.9973,145.84
55926657,5713.7,4.0231,-0.4517,-0.376,2.4423,240.96
55926662,5360.15,4.6813,-0.3902,-0.3093,3.0122,60.14
55927435,5907.6,4.0542,-0.0434,-0.1275,5.2331,302.06
55927441,5285.5,4.6555,0.1443,0.1653,3.9917,199.3
55927474,5126.62,4.6175,-0.0552,0.0024,1.4512,66.99
55927494,5893.77,4.2057,0.2826,0.1716,6.0111,168.43
55927569,6870.66,4.0135,-0.5475,-0.8765,29.9693,264.26
55927622,5599.82,4.6601,0.2476,0.1523,2.9281,64.55
55928058,5927.47,4.7672,0.1609,0.047,4.1383,121.09
55928117,5731.98,4.6108,0.1312,0.0528,7.4695,297.04
55928714,4867.52,4.6154,0.1943,0.2108,2.8329,109.7
55928867,5694.63,4.2866,-0.3328,-0.1222,0.389,140.2
55928907,5993.34,4.34,0.2046,0.0554,5.38,145.33
55929037,5665.64,4.2308,-0.5396,-0.4517,3.0502,263.62
55929199,5987.22,4.037,-0.4045,-0.4431,13.5488,110.6
55929440,5394.57,4.7356,0.1037,0.0984,4.8672,92.98
55929506,6545.85,4.0332,-0.4588,-0.4527,29.946,271.72
55932480,6322.76,4.0747,-0.2348,-0.3354,26.3793,404.05
55936363,6149.36,4.6728,-0.0601,-0.0445,2.0785,72.56
55936494,4887.81,4.6526,0.0443,0.1125,3.9234,126.61
55936802,5678.9,4.5918,-0.1241,-0.0642,4.158,67.41
55936806,5485.76,4.9658,-0.1297,-0.1384,20.4041,78.72
55936830,6126.33,4.2735,-0.1028,-0.1715,9.7208,112.74
55936871,6160.36,4.1465,-0.1185,-0.1896,6.7364,124.79
55936962,6050.34,4.0589,-0.4854,-0.3898,8.0452,78.58
55937166,6101.47,4.0849,-0.1475,-0.2234,7.7423,147.56
55937961,5021.33,4.6081,-0.2174,-0.0365,5.2457,159.13
55938172,5687.62,4.6224,0.1252,0.1419,7.8697,808.18
55938179,5965.05,4.1446,-0.1531,-0.1637,9.0561,123.37
55938197,5956.32,3.9221,-0.1209,-0.1705,9.0547,160.22
55938211,6185.74,4.1924,-0.6697,-0.5902,7.378,66.11
55938225,6048.65,4.2266,-0.1412,-0.227,9.6336,109.49
55938226,6114.39,4.0303,-0.1224,-0.2073,6.473,151.0
55938236,5073.94,4.638,-0.0637,0.0132,0.1749,90.01
55938255,6048.46,4.0209,-0.1189,-0.1579,6.1295,162.69
55938262,6170.24,4.2347,0.0039,-0.0744,8.4663,64.3
55938271,6207.51,4.2715,-0.0368,-0.2024,11.071,83.41
55938288,5854.26,4.8508,-0.0059,-0.0267,4.2847,145.81
55938293,5801.05,4.1746,-0.4256,-0.7646,13.3175,142.27
55938294,5742.16,4.4642,-0.0596,-0.1339,2.1577,159.88
55938308,5220.4,4.5473,-0.1343,-0.0201,1.4121,127.93
55938369,6192.04,4.2011,-0.0608,-0.1376,7.1532,676.73
55938375,6027.42,4.4066,-0.0862,-0.2194,3.8499,68.42
55938378,5841.6,4.4263,-0.0287,-0.1352,1.1396,116.55
55938380,5921.49,4.324,-0.0342,-0.0992,2.0851,104.9
55938387,6156.36,4.1742,-0.0796,-0.1753,9.3445,749.65
55938399,5983.13,4.0447,-0.1782,-0.2948,9.6824,72.4
55938405,5612.93,4.7123,0.1176,0.1396,0.1122,65.62
55938409,5835.4,4.3449,-0.2113,-0.2308,1.893,109.59
55938414,6082.09,4.2052,-0.1175,-0.1374,8.3357,111.32
55938417,6027.19,4.3611,-0.1679,-0.2276,4.4811,140.18
55938445,5715.52,4.5647,0.0463,-0.0359,6.1147,127.21
55938471,6073.25,4.3311,-0.1575,-0.2367,9.5169,146.12
55938483,6007.27,4.2495,-0.0974,-0.1454,6.5521,205.43
55938491,6046.15,4.1833,-0.0974,-0.1885,7.8552,115.91
55938495,5852.6,4.4006,-0.3255,-0.3226,5.7502,163.87
55938499,5859.96,4.3714,-0.0869,-0.1407,1.6399,107.77
55938501,5816.83,4.0995,-0.2707,-0.2098,4.4893,106.96
55938502,5884.6,4.6486,0.3442,0.281,0.6553,89.32
55938515,6155.38,4.3556,0.0114,-0.0607,5.7872,108.43
55938557,6039.54,4.4162,-0.0209,-0.0489,3.4289,99.62
55938560,5966.29,4.1399,-0.1724,-0.2074,2.9588,108.15
55938574,5271.99,4.5795,-0.0031,0.0362,1.2411,92.71
55938581,5985.53,4.4053,-0.0422,-0.0452,7.5351,111.7
55938590,5878.72,4.1461,-0.2389,-0.2653,7.9796,114.75
55938594,5902.74,4.2482,-0.0696,-0.1364,9.2704,74.22
55938602,5952.91,4.0538,-0.031,-0.1238,3.0549,755.38
55938609,6155.19,4.1394,-0.1135,-0.1788,6.294,101.18
55938610,6001.9,4.3789,-0.0352,-0.157,3.2616,115.81
55938611,5906.41,4.4401,-0.0569,-0.1399,2.6002,115.56
55938612,6072.73,4.296,-0.114,-0.1941,6.9301,142.26
55938617,5279.31,4.5679,-0.3918,-0.2607,1.1723,152.66
55938632,6180.47,4.1659,-0.1153,-0.1992,10.7336,244.12
55938634,5632.51,4.6645,-0.0356,0.0097,6.0265,104.71
55938637,5897.85,4.5008,-0.0301,-0.1297,15.1504,116.02
55938649,6089.09,4.0096,0.0725,-0.0989,6.5749,125.57
55938655,6085.69,4.3015,-0.1249,-0.2797,9.9428,114.31
55938658,5797.59,4.3589,-0.1001,-0.2121,5.9043,82.16
55938665,5851.88,4.4021,-0.2299,-0.3767,8.9992,121.98
55938676,5370.13,4.684,0.0332,-0.0384,2.5071,229.48
55938681,6201.78,4.1818,-0.1775,-0.3169,9.6915,173.51
55938683,5767.6,3.9786,-0.158,-0.1733,9.1402,163.52
55938692,5549.43,3.9974,-0.0328,-0.07,4.4939,879.1
55938695,5396.7,4.6269,-0.017,0.0637,4.3297,228.91
55938718,5232.99,4.6227,-0.0055,0.0499,6.1672,156.65
55938730,6000.71,4.2394,-0.119,-0.1472,6.5439,110.57
55938731,5995.78,4.5181,-0.6745,-0.3111,1.2681,107.89
55938744,6009.04,4.7035,-0.0272,0.0021,10.8359,85.13
55938750,6003.28,4.1711,-0.0926,-0.2286,7.5241,101.65
55938778,6038.54,3.9779,-0.1124,-0.1924,9.0204,158.36
55938786,6097.74,4.3186,-0.0889,-0.2409,29.005,162.93
55938809,6025.67,4.0879,-0.0278,-0.0848,12.8394,166.36
55938810,5804.38,3.9242,-0.2383,-0.2792,6.2726,137.02
55938821,5486.32,4.5463,-0.0123,-0.0421,5.327,119.24
55938823,5252.59,4.5326,-0.0551,-0.0559,0.6388,102.78
55938848,6114.77,4.5381,-0.0173,-0.0739,5.8573,200.96
55938853,6252.42,4.1987,-0.0562,-0.1709,8.6115,747.81
55938860,6071.6,4.0512,-0.0647,-0.2171,7.6668,203.92
55938873,6038.11,3.9972,-0.0968,-0.1905,7.2603,165.29
55938918,5970.08,4.3589,-0.1499,-0.1598,6.5797,144.82
55938919,5957.31,3.9788,-0.1326,-0.161,2.8435,187.34
55938920,5116.85,4.5392,-0.061,-0.0662,5.0548,206.9
55938931,6107.24,4.3051,-0.1605,-0.1725,6.7017,135.57
55938934,5303.53,4.5836,-0.0822,-0.1132,5.3911,219.25
55938953,5805.94,4.33,-0.0466,-0.1105,3.9125,145.84
55938954,6142.87,4.3143,-0.0768,-0.2842,11.061,136.81
55938971,5467.26,4.5744,-0.0587,-0.0031,2.8791,110.53
55938972,6092.95,4.2258,-0.1576,-0.2101,7.5124,276.29
55938979,6053.17,4.595,0.0116,-0.0559,5.0415,122.18
55938992,5828.46,4.2985,-0.1685,-0.2503,4.3151,108.38
55939001,5593.27,4.4864,-0.0605,-0.062,3.1413,140.57
55939009,6014.48,4.4271,0.0266,-0.0587,2.5045,125.61
55939010,5219.6,4.5795,-0.0124,0.0112,3.0975,223.26
55939021,5082.05,4.5758,0.0406,0.107,3.6252,205.25
55939023,6140.1,4.4064,-0.1028,-0.1987,6.2605,160.07
55939024,6128.57,4.1408,-0.1451,-0.1979,5.9446,125.83
55939025,5291.84,4.4443,-0.0044,-0.034,6.3416,62.35
55939028,6281.84,4.2403,-0.0348,-0.1455,10.4546,216.05
55939029,6115.8,4.1912,-0.124,-0.2288,7.6965,127.66
55939030,5296.97,4.5677,0.0266,0.0382,4.3069,61.81
55939032,6815.68,4.7976,0.0644,-0.1568,15.1037,165.58
55939036,6576.6,4.9522,0.0391,-0.015,14.6893,101.25
55939046,5576.78,4.302,-0.1047,-0.1186,5.297,93.68
55939054,5963.61,4.4767,-0.103,-0.1228,2.1468,116.89
55939066,4997.02,4.6926,0.046,0.0458,5.517,202.59
55939140,6008.28,4.31,-0.062,-0.2119,9.6022,78.13
55939198,5682.36,4.8278,0.1336,0.0851,7.0955,74.17
55939283,5620.31,4.0138,-0.0861,-0.0853,5.9618,689.98
55939287,5892.65,4.4501,-0.05,-0.0663,4.2768,97.95
55939337,5470.06,4.6744,-0.0363,-0.0008,1.7008,90.03
55939341,5399.4,4.5781,-0.2161,-0.2819,13.7035,94.63
55939358,5722.15,4.1533,-0.529,-0.2387,2.9532,130.68
55939363,6030.53,4.2367,-0.0071,-0.1589,9.1526,146.36
55939364,6082.79,3.9329,-0.537,-0.5484,8.4284,175.99
55939370,6066.95,4.0285,-0.1072,-0.1874,11.7122,117.38
55939373,5830.86,4.1632,-0.1171,-0.1694,9.84,72.89
55939374,6015.16,3.9283,-0.1555,-0.2022,6.9646,161.37
55939376,6036.56,4.2809,-0.0448,-0.0743,9.3375,63.32
55939383,6043.07,4.1061,-0.1067,-0.1988,6.4225,141.6
55939390,6119.93,4.1437,-0.1367,-0.2117,8.7778,140.01
55939459,5402.18,4.6036,-0.0677,-0.0319,5.2864,106.14
55939542,6199.81,4.1457,-0.0955,-0.1588,9.5268,168.07
55939549,5796.58,4.9156,-0.0775,-0.0284,28.4026,138.14
55939553,5518.84,4.0211,-0.3351,-0.3426,6.6517,129.37
55939589,5242.75,4.4686,-0.0113,0.0167,5.5007,222.52
55939604,6049.04,4.3578,-0.1153,-0.1671,4.2514,123.71
55939619,6192.6,4.4031,-0.1171,-0.2152,7.2187,154.05
55939620,5791.19,4.3782,-0.1293,-0.1664,14.2772,113.11
55939623,5927.56,4.5088,-0.037,-0.1443,5.0165,91.26
55939630,5252.27,4.587,0.0409,0.0903,2.8396,86.67
55939636,5285.4,4.6327,0.0628,0.1298,3.7369,223.82
55939641,6104.38,4.1141,-0.1386,-0.2207,9.3125,275.43
55939658,6048.61,4.2617,-0.1156,-0.2219,9.3548,180.99
55939668,5990.3,4.3614,-0.1681,-0.133,6.1422,151.07
55939673,5201.14,4.6013,-0.0239,0.0279,1.1882,92.53
55939683,5307.51,4.6402,-0.0388,0.004,4.1834,89.37
55939691,4968.84,4.5917,0.0237,0.1124,5.1241,98.36
55939697,5223.38,4.472,-0.0035,0.0117,3.9112,228.12
55939698,5127.25,4.6646,-0.0355,0.0384,2.8118,90.33
55939707,6186.14,4.4154,-0.0006,-0.0379,4.8172,100.97
55939734,5302.79,4.5451,-0.0331,-0.0319,3.476,230.25
55939765,5263.6,4.4673,-0.1054,-0.0472,3.8769,204.71
55939766,6188.56,4.2213,-0.1213,-0.172,10.4549,98.96
55939768,5178.23,4.4582,-0.0146,-0.0186,4.9205,205.02
55939783,6066.88,4.2196,-0.1111,-0.1193,7.3065,132.3
55939797,5236.42,4.4628,0.0132,-0.0004,5.0697,218.55
55939857,5959.97,3.9549,-0.1113,-0.1719,6.7912,195.33
55939865,5763.88,3.8891,0.0216,-0.0906,6.6796,195.97
55939868,5350.87,4.5692,-0.0557,-0.023,5.756,89.03
55939925,5745.29,4.9082,0.1384,0.2137,6.5716,233.41
55939926,5432.16,4.5718,-0.3389,-0.2234,3.5613,132.8
55939927,5823.88,4.4669,-0.051,-0.1415,8.5708,138.16
55939981,6002.37,4.2165,0.0686,0.0105,8.8011,120.86
55940007,5492.27,4.8037,0.0827,0.0856,5.7572,224.19
55940009,6288.6,4.2165,-0.1959,-0.2508,10.1753,241.78
55940487,4722.56,4.1972,0.1868,0.2966,7.8402,156.48
55940613,5239.33,4.631,-0.0848,0.0023,5.9549,139.25
55940628,5061.57,4.6029,-0.0667,0.0522,7.6091,103.67
55940823,5106.3,4.6906,-0.5207,-0.078,3.799,141.65
55941139,4991.66,4.5712,0.1319,0.2405,6.2769,170.45
55941146,4925.7,4.6357,-0.207,0.0334,5.5588,127.57
55941220,5164.73,4.6144,0.069,0.1328,5.9139,139.62
55942559,6164.6,4.3241,-0.2831,-0.31,9.8919,184.62
55942696,5448.1,4.7934,0.3211,0.3139,3.7143,113.93
55944063,5757.15,4.031,-0.8452,-0.519,5.4854,109.03
55944091,5401.03,4.7482,0.1319,0.0618,6.231,134.98
55944257,6561.71,4.2977,-0.0133,-0.075,26.4462,162.63
55944370,6239.0,4.2518,-0.422,-0.3794,10.3797,162.15
55944375,6485.33,4.1449,-0.4277,-0.4611,15.8927,271.93
55944384,5733.89,4.2571,-0.3487,-0.3156,6.5174,63.19
55944443,6291.29,4.2373,0.0355,-0.0662,12.8818,175.17
55944479,5994.14,4.4594,0.0509,-0.0909,4.6073,166.93
55951838,5095.36,4.6935,0.2999,0.33,2.6584,64.53
55952641,5460.39,4.0144,-0.0014,0.1258,5.3994,159.12
55953012,5313.19,4.5419,0.0334,0.0443,6.2332,61.31
55953035,5640.32,4.3056,-0.4008,-0.2885,2.6005,95.95
55953498,6384.69,4.1802,-0.3874,-0.3806,15.7368,77.47
55955395,5988.12,4.2445,0.0165,-0.1347,6.2094,99.2
55955449,5577.09,4.2867,-0.1807,-0.103,4.8456,255.28
55955486,5377.61,4.5394,-0.1822,-0.0828,2.0837,92.31
55955841,5384.19,4.7556,0.1062,0.1023,4.1906,85.19
55956090,6824.07,4.3896,-0.0273,-0.2728,29.997,182.73
55956132,5753.69,4.3599,-0.1587,-0.1751,3.3899,111.57
55956246,5821.4,4.6097,0.0889,-0.026,5.749,135.71
55956320,5717.9,4.4725,-0.212,-0.215,0.2505,106.54
55956718,5783.64,4.2619,0.0942,0.0183,13.9746,270.7
55956724,5814.39,4.4018,-0.3027,-0.2915,4.4041,117.4
55956767,5781.88,4.2257,-0.192,-0.0504,1.5332,164.87
55956797,5973.41,4.6061,0.3006,0.2024,4.2796,129.98
55957252,5833.12,4.3379,-0.3597,-0.2868,0.5974,170.08
55957288,5627.54,4.4359,0.0802,0.0727,9.1278,119.77
55957385,5716.73,4.4473,0.1103,0.1131,1.9579,93.39
55957559,5459.81,4.0703,0.0312,0.1171,0.6471,125.24
55957672,6086.36,4.2364,0.0937,-0.0231,8.2785,226.21
55957714,5423.63,4.7066,0.2847,0.3762,0.416,125.43
55957724,5562.24,4.6434,0.1784,0.0986,3.8788,122.31
55958007,5575.49,4.1763,-0.5548,-0.1988,0.1145,91.05
55958036,5682.33,4.5444,0.1454,0.133,0.627,180.18
55958050,5653.81,4.5323,-0.1536,-0.2718,4.4904,125.56
55958079,5727.03,4.3976,0.0502,0.0239,1.1547,140.36
55958101,6157.05,4.004,-0.4713,-0.3949,8.8803,163.95
55958112,5647.3,4.3187,0.1869,0.1215,0.9352,84.43
55958186,5707.15,4.5013,-0.076,-0.0231,3.2841,316.52
55958200,5298.01,4.5525,-0.4502,-0.3439,5.6081,176.26
55958217,6190.51,4.3273,0.0054,-0.0463,7.4194,110.71
55958256,4786.47,4.6383,-0.1206,-0.1263,5.5495,795.49
55958321,6321.27,4.0763,0.0067,-0.1518,13.9785,388.12
55958386,5095.54,4.7033,-0.274,0.0869,4.0366,180.37
55958405,4943.56,4.7679,-0.5098,-0.1027,4.6252,135.92
55958631,5308.48,4.7513,-0.0651,-0.1202,8.4655,650.48
55958772,5101.69,4.6614,-0.1171,-0.0523,7.3967,209.62
55958948,5254.48,4.7639,-0.3032,-0.0062,7.6828,126.71
55959042,6373.29,4.0298,-0.5611,-0.5339,14.423,769.46
55959058,6327.84,3.9565,-0.2872,-0.3533,29.295,993.22
55959093,5089.62,4.5798,0.1429,0.2186,5.1717,153.54
55959103,5038.53,4.6371,0.0946,0.1584,6.3469,173.54
55959153,4933.32,4.8187,-1.0801,-0.6922,4.5773,86.64
55959198,5602.91,4.5946,0.1355,0.1738,5.9758,65.7
55959259,5208.14,4.5981,-0.0528,0.0052,5.4322,75.75
55959300,6323.54,4.3303,-0.093,-0.151,8.3468,126.31
55959368,4934.77,4.6615,-0.1017,-0.0342,8.7171,114.03
55959401,5705.89,4.4904,-0.6438,-0.3146,0.9611,125.55
55959495,4937.55,4.6908,-0.2123,-0.1161,6.2961,222.01
55959540,5657.94,4.7096,0.072,0.1009,6.6276,100.88
55959608,6227.71,4.224,-0.2516,-0.3033,10.6725,634.95
55960583,5737.83,4.5056,-0.3799,-0.0765,4.2749,129.7
55960599,5767.35,4.2261,-0.1362,-0.1362,4.9268,111.29
55960621,5709.99,4.3534,-0.3454,-0.2634,3.3395,303.3
55960641,5659.29,4.5832,0.0306,0.1054,4.9205,102.39
55960671,5722.89,4.5366,0.0565,0.1278,5.0178,133.52
55960989,5705.65,4.0317,-0.0071,-0.0125,5.8185,133.13
55961002,5198.86,4.4359,-0.5657,-0.2871,9.4229,85.27
55961052,5726.84,4.3327,0.1389,0.1513,6.3568,116.07
55961074,5323.16,4.6999,-0.3447,-0.085,6.5099,101.99
55961083,5637.97,4.1173,0.3033,0.2181,7.021,207.74
55961099,6693.19,4.366,0.1468,-0.015,29.952,324.94
55961171,5471.81,4.6287,-0.3674,-0.2451,6.49,108.61
55966384,6067.5,4.1436,-0.142,-0.18,8.5459,69.55
55966425,5542.1,4.4087,-0.5632,-0.4508,1.1206,121.56
55966508,5861.48,4.1151,0.004,-0.0637,6.0515,708.47
55966513,5612.14,4.4259,-0.2656,-0.2326,1.7468,152.85
55966603,5673.29,4.2957,-0.6606,-0.4557,0.3374,127.84
55967042,6198.85,4.609,-1.3585,-1.3344,8.0274,80.47
55967069,6053.77,4.177,-0.2747,-0.4001,9.685,257.85
55967078,5499.69,4.0868,0.1373,0.1266,1.5198,147.35
55967118,4920.86,4.5172,-0.1039,-0.0069,0.4725,62.06
55967191,6368.35,4.0102,-0.4772,-0.4938,29.3506,579.91
55967340,4807.9,4.581,0.0277,0.0423,4.0124,149.85
55967394,5883.06,4.5761,-0.0169,-0.1161,4.3234,275.27
55968106,5843.47,4.6268,0.0938,0.0016,6.5696,95.53
55968179,5396.95,4.6365,0.1922,0.2004,4.8844,188.53
55968481,5666.71,4.5707,0.1187,0.06,5.1406,175.36
55968576,5164.81,4.6389,-0.0144,0.0618,3.1486,117.37
55968581,5121.75,4.6664,0.0702,0.0597,9.6551,109.64
55968589,4879.48,4.9191,-0.5347,-0.4254,0.1872,100.14
55968735,5200.19,4.6131,-0.2061,-0.0925,4.3107,78.71
55968838,5434.66,4.6939,0.0697,0.0477,5.9245,66.8
55969184,5853.8,4.2778,0.1211,0.0499,6.5739,170.09
55969242,5140.63,4.6034,-0.284,-0.0362,15.0611,127.84
55969267,6104.11,4.5831,-0.238,-0.3445,10.5203,338.57
55969349,5485.2,4.3159,-0.2599,-0.2332,6.6654,197.89
55969360,5561.07,4.3084,-0.2482,-0.1528,6.0694,112.68
55969455,5033.15,4.4507,-1.2798,-1.3641,20.4028,62.83
55969460,5620.38,4.1767,-0.404,-0.1192,4.9512,156.95
55969480,5992.16,4.4497,-0.327,-0.3213,2.6496,207.33
55969709,5690.94,4.4641,-0.0944,0.0469,4.9204,118.99
55971687,5646.06,4.6108,0.3328,0.2606,1.2814,90.14
55971831,6559.09,4.2846,-0.123,-0.2721,29.9973,142.16
55971872,5917.94,4.6182,-0.0683,-0.0854,0.1434,160.15
55971938,5528.27,4.589,-0.5442,-0.3741,0.9065,74.27
